user,followers_count,friends_count,retweet_count,favorite_count,text
eggwardj,917,2379,19,0,RT @AJEnglish: Hong Kong drops ‘discriminatory’ COVID vaccine plan for foreign workers https://t.co/hIg3xilLKL https://t.co/cUb14FQAEV
beansi50,1032,441,19,0,RT @AJEnglish: Hong Kong drops ‘discriminatory’ COVID vaccine plan for foreign workers https://t.co/hIg3xilLKL https://t.co/cUb14FQAEV
ImaginationDiva,248,1661,19,0,RT @AJEnglish: Hong Kong drops ‘discriminatory’ COVID vaccine plan for foreign workers https://t.co/hIg3xilLKL https://t.co/cUb14FQAEV
AJEnglish,6861357,231,19,57,Hong Kong drops ‘discriminatory’ COVID vaccine plan for foreign workers https://t.co/hIg3xilLKL https://t.co/cUb14FQAEV
kjkjk85909414,29,89,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
kjkjk85909414,29,89,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Bunny79167773,25,54,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Bunny79167773,25,54,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
ccmywfd,31,75,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
ChoiEnglish,1198,656,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
hoggothoaryhost,34,55,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
regularHKer,1133,2402,0,5,@ReginaIplau Maybe BioNtech chose not to set up their vaccine manufacturing plant in Hong Kong because they don't w… https://t.co/HlSrM77ChT
K1233211234567,72,36,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
WesJWHK,2670,3206,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
RKhk59871001,448,465,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
savehkbowie,1946,2544,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
fay_jing,999,1055,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
SuenDennis,30,68,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
noherojusthuman,135,306,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Erestorho,2,389,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
s_c_sc_12,67,136,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Tim_Formosa,48,171,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
HMacKeown,1472,1194,0,4,@Quicktake @iainmarlow #HKGov never tells people clearly on the risk of vaccination. How can those elderly find thi… https://t.co/SLlnQMb1v4
hkeranton8964,4032,4311,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Tim_Formosa,48,171,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
bubupig_,606,1619,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
NineDragons2,389,143,0,0,"Vaccine progress:
Looking at the progress in the countries with the most known #COVID19 cases, plus Hong Kong &amp; Chi… https://t.co/gsvPja063e"
hkkid1,1045,2013,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
danielee2021,573,1163,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
HMacKeown,1472,1194,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
kulkimoose,762,293,0,1,"Savvy move from the @WhiteHouse, I like it! 👏

@tripperhead, reckon you could get our CE to strike a similar deal w… https://t.co/44ZQmQWlZf"
shootlancer,11,52,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
jennyoctopus,33,126,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
sateer55,478,741,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
HKer_Fighting_,1822,3100,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
little_turtle27,23,1433,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
HKer_Fighting_,1822,3100,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
MartinRichardL3,160,415,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
kerokero_HKer,2745,4579,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
yan_poon_719,75,97,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Kathleen_HKer,2456,4286,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Freedomhihip,52,45,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
ChoiHungGuLeung,380,889,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
tvidjka,65,88,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
morrismanfung1,1,1,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
nine327,48,79,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
nine327,48,79,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
MingCha90629405,35,30,335,0,"RT @Quicktake: “They think there's some kind of hidden agenda.”

Millions of people are refusing free #Covid19 shots in Hong Kong over gove…"
sunstarcebu,320290,374,0,0,"TOP STORIES
Hong Kong officials dropped a plan to mandate foreign domestic workers be vaccinated against the corona… https://t.co/KmQDqsfOiQ"
abcanywhere,6,13,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
abcanywhere,6,13,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
KarmaOnPopo,466,892,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Silence21240183,2242,2720,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
kangaroolooloo,1173,2419,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Catheri60125411,1,9,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
ko_kkkkkts,493,716,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
247firecracker,2891,4567,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Marc56933577,18,20,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Marc56933577,18,20,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
LawChungChi2,15,138,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
gotoschoolbybu5,31,82,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
gotoschoolbybu5,31,82,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
crystal14516171,10,3,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
justapigfromhk,348,482,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
PPPonGo,1879,3423,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
PPPonGo,1879,3423,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
viralvideovlogs,6599,4587,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
justapigfromhk,348,482,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
IS58520479,61,56,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
michael22897067,7,14,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
bewaterhkger,49,85,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
bewaterhkger,49,85,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
AllRoseKnows,266,381,0,3,@theKevinGarcia_ I’m in Hong Kong. Clergy/leaders of all faiths are encouraging people to get vaxxed. Including the… https://t.co/GCW5K6zPe4
leo51896126,89,161,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Reese_Silver,608,583,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
royleyng,85,285,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Puixxx1,103,181,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
Irene14118712,5,8,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
WoneTone,434,337,250,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
ldga123456,548,3749,13,0,"RT @bpolitics: Millions of people in Hong Kong are refusing to get vaccinated, fueled by a near breakdown of communication between the gove…"
egodwwow,109,471,335,0,"RT @Quicktake: “They think there's some kind of hidden agenda.”

Millions of people are refusing free #Covid19 shots in Hong Kong over gove…"
