user,followers_count,friends_count,retweet_count,favorite_count,text
TimSamko,432,954,4,0,"RT @AK4WA: Right now...

It’s not about Mask Mandates.
It’s not about Vaccine Passports.
It’s not about the Colonial Pipeline.
It’s not abo…"
Tareq_Alarmouti,225,397,0,0,@JoeBiden In #gaza they cant took the vaccine or even make corona test because israel bombed the only covid testing… https://t.co/01QIdltRTR
hsbnva,352,284,0,0,If Trump was President right now he would be delaying covid vaccine supplies and only focus on Israel and target th… https://t.co/3f2SjLWuWE
DraCoquiMD,2803,1136,6,0,"RT @FutureDocs: My timeline:
SCOTUS threat to reproductive rights.
UN blocked from calling for Israel-Palestine ceasefire to stop deadly ci…"
DrRam95,1027,1026,6,0,"RT @FutureDocs: My timeline:
SCOTUS threat to reproductive rights.
UN blocked from calling for Israel-Palestine ceasefire to stop deadly ci…"
internewscast,410,522,0,0,"Australia news LIVE: COVID vaccine hesitancy on the rise; Israel-Palestine conflict death toll rises

https://t.co/lYml1ICF75"
michaelpurvis64,2351,473,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
PaganOrganic,4217,1266,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
osama89serhan,874,541,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
_Lettergirl,3436,4909,86,0,"RT @GoodShepherd316: Increase of cyber attacks causing fuel and food shortages 
Increase of antisemitism
attacks on Israel 
new covid strai…"
Ben10760540,2,22,0,1,@mileslunn @JoeBiden Cares about allies? I guess we're not counting Israel? Also while I give props to Biden for in… https://t.co/Gah4ouHiOO
BernieDogs4,1877,2274,3,0,RT @wsbgnl: Love to see my favorite bullshit get repeated once again in a national newspaper. Everyone remember when Israel and the UK purs…
wsbgnl,1497,1171,3,14,Love to see my favorite bullshit get repeated once again in a national newspaper. Everyone remember when Israel and… https://t.co/yFrsdPaiBA
zaynulabedeen,188,1240,77,0,RT @danyaqato: What do the apologists for Israel's racist vaccine rollout have to say? We asked you then and will ask you now: why did you…
JASWIND87949482,65,200,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
Charlesrat74,1010,858,10,0,"RT @SteveDeaceShow: Today's @theblaze podcast: a key study on natural immunity vs. vaccine immunity from Israel, and has @barstoolsports an…"
mjbh1968,104,827,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
erlindadecastro,144,391,19,0,"RT @DrTonyLeachon: One factor driving the “huge crowd is the brand of the vaccine, due to the science-based approach and real world experie…"
ricobuko,480,2495,19,0,"RT @DrTonyLeachon: One factor driving the “huge crowd is the brand of the vaccine, due to the science-based approach and real world experie…"
maryfloor,4449,4541,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
AgheroLabs,967,874,19,0,"RT @DrTonyLeachon: One factor driving the “huge crowd is the brand of the vaccine, due to the science-based approach and real world experie…"
LAngus31926288,5,0,0,0,@0Burgermike1980 @KimberlyandMarc @fireoftruth11 It does protect however it’s not 100% because many variables can c… https://t.co/G63p2zBPHV
DrTonyLeachon,34485,3368,19,86,"One factor driving the “huge crowd is the brand of the vaccine, due to the science-based approach and real world ex… https://t.co/qJRTL2wQRJ"
BlazeTV,248091,126,10,0,"RT @SteveDeaceShow: Today's @theblaze podcast: a key study on natural immunity vs. vaccine immunity from Israel, and has @barstoolsports an…"
JRWeaver55,10433,11479,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
exhaustedgolsa,1193,332,73,0,RT @GissouNia: Lament from an Iranian human rights activist: did you see the vaccine money for the Iranian people in the skies of Israel to…
BigDinTheBoro,428,1421,10,0,"RT @SteveDeaceShow: Today's @theblaze podcast: a key study on natural immunity vs. vaccine immunity from Israel, and has @barstoolsports an…"
RigMatthew,612,1138,10,0,"RT @SteveDeaceShow: Today's @theblaze podcast: a key study on natural immunity vs. vaccine immunity from Israel, and has @barstoolsports an…"
Democracy_Uno,11,12,0,0,@JoeBiden Great news about vaccine rides! Why did Israel not give warning to allow people to evacuate before bombin… https://t.co/nruimQqtFN
OrinCordus,53,28,0,0,"@DavidHuett @OldStockRunOut @MickleOnion The Pfizer vaccine data out of Israel shows rates of efficacy of 93-97%, insanely good."
hassan_lyz,139,378,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
XilaOffi,67,1010,1,0,"RT @Apache79835552: @Mediavenir https://t.co/Tk6Elw7cgk quand on pense que qql semaines avant, Israël avait vacciné 90 000 Palestiniens (le…"
GarthVader1991,13,137,0,0,"@ISuckAtHandles *Most vulnerable can take the vaccine. A very, very small subset cannot. These are people who have… https://t.co/PkarKPHaFi"
SaraNedalSalam1,72,224,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
SunilKumarAus,3495,1008,4,0,"RT @AK4WA: Right now...

It’s not about Mask Mandates.
It’s not about Vaccine Passports.
It’s not about the Colonial Pipeline.
It’s not abo…"
AK4WA,8509,259,4,17,"Right now...

It’s not about Mask Mandates.
It’s not about Vaccine Passports.
It’s not about the Colonial Pipeline.… https://t.co/P7zbqGB9gB"
thunaibat96,1662,1038,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
SteveDeaceShow,91903,310,10,40,"Today's @theblaze podcast: a key study on natural immunity vs. vaccine immunity from Israel, and has… https://t.co/LCeLRxyT4r"
christianedav16,483,629,4,0,RT @LidaMayer2: @VirusWar Sauf que compagnie aériennes  déjà en Israël défavorables pour les passagers vacciné à cause de très forte risque…
dan_bidois,1818,877,0,0,"@MariaSherwood2 @SusieFergusonNZ @radionz Take your pick: the situation in Gaza-Israel, China-US tensions, NZ's low… https://t.co/ZTFvDMnqlx"
mintpattynyc,236,754,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
liber852_,868,1147,5,0,"RT @wanderer_jasnah: to remind everyone, Israel, despite having enough vaccines to vaccinate everyone, is *deliberately* denying the Palest…"
80_Hg3,312,1323,5,0,"RT @wanderer_jasnah: to remind everyone, Israel, despite having enough vaccines to vaccinate everyone, is *deliberately* denying the Palest…"
99_secretgarden,2014,440,5,0,"RT @wanderer_jasnah: to remind everyone, Israel, despite having enough vaccines to vaccinate everyone, is *deliberately* denying the Palest…"
NewsPerpetual,12,19,1,0,"RT @NewsPerpetual: PPN World News Headlines - 18 May 2021 | Israel vs Gaza | Cyclone in India | Spain Migrant Rush
https://t.co/azfT6bhmah…"
mono_toy,916,1098,5,0,"RT @wanderer_jasnah: to remind everyone, Israel, despite having enough vaccines to vaccinate everyone, is *deliberately* denying the Palest…"
mvtribe,30,443,13,0,RT @Thimarafushi: Israel ge vaccine beynun kuraane Dhivehin neh noolheyne.. Israel ge vaccine Dhivehin beynun nukurumah govaalan.
wanderer_jasnah,1992,749,5,18,"to remind everyone, Israel, despite having enough vaccines to vaccinate everyone, is *deliberately* denying the Pal… https://t.co/96vGqeSYdO"
Lma201782,136,358,2,0,"RT @nasserbq: @YAYshamsaldeen وجدت مقالة تتحدث عن الابرة المعروضة فعلا كما ذكرت التعليقات انها الابرة اللي تطعم بها
https://t.co/3rUePcObxX"
healitup1111,372,713,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
YAYshamsaldeen,41154,364,2,0,"RT @nasserbq: @YAYshamsaldeen وجدت مقالة تتحدث عن الابرة المعروضة فعلا كما ذكرت التعليقات انها الابرة اللي تطعم بها
https://t.co/3rUePcObxX"
NoorAbuTarboush,790,349,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
qusaimanaseer,574,489,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
CaterinaJohnst3,603,750,0,0,https://t.co/7tCeDiNkcj
futurafree_band,154,188,0,4,got my 1st vaccine booked so I was feeling pretty great and then I saw Ed The Sock’s tweet about supporting Israel and now I feel gross
Llove2chat,583,342,0,0,https://t.co/SKHYNtQj7p
RyanKift,763,645,453,0,"RT @MihaiVioreanu: ""There is no room to vaccinate children at this time,"" and based the call on ""the following values - the value of cautio…"
rickbrunner,488,374,0,0,"@Rocket_Man_Doug @RobSchneider BTW , let’s say some decide to ignore the US VAERS reporting, they must now explain… https://t.co/iG776xlrW3"
EmmaRaczka,526,713,115,0,"RT @peterdonaghy: As of yesterday, 63.0% of the entire (not just adult) population of Wales had a first dose of a COVID vaccine, overtaking…"
Apache79835552,39,25,1,3,"@Mediavenir https://t.co/Tk6Elw7cgk quand on pense que qql semaines avant, Israël avait vacciné 90 000 Palestiniens… https://t.co/Rl8tAxlC7A"
FirstNation10,185,532,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
EHotlover,75,63,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Can_Cincinnatus,445,732,0,0,"@ToonTownDano @AndreGRichard @stephen_taylor Translation: what the US, UK &amp; Israel did that Canada (i.e Trudeau) di… https://t.co/OfP8Q4bBO0"
TrDe_Starbuck,21,156,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
MichaelVerstrae,1178,232,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline, NYC https://t.co/mxVYa4T2BY"
eddiebarron_,286,419,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
LucaHelvetica,743,934,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
FransPietersma,715,804,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Haiduk51,66,311,0,0,@im_just_sayin13 @George96531446 @ZubyMusic Most important were the reported positive test results for vaccine effi… https://t.co/s7ADfrzIw9
patricksavalle,8760,519,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
nasserbq,214,933,0,1,"@zeezeerashed @tarekaboalhasa2 @Tareksaid12345 فعلا وجدت مقالة تتحدث عن الابرة المعروضة
https://t.co/3rUePcObxX"
nasserbq,214,933,2,4,"@YAYshamsaldeen وجدت مقالة تتحدث عن الابرة المعروضة فعلا كما ذكرت التعليقات انها الابرة اللي تطعم بها
https://t.co/3rUePcObxX"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline, NYC https://t.co/w5bnwjAeO6"
ArzooAhmed,1515,1478,33,0,"RT @ashleighfurlong: These companies want to help produce coronavirus vaccines. But vaccine developers won’t let them. 

Biolyse in Canada,…"
aboutism_what,69,242,8,0,RT @SkyNewsAust: Israel’s COVID-19 vaccine rollout has been a model example amid a global effort to fight the pandemic as many countries st…
pinkangel27,311,1534,964,0,RT @BreesAnna: PLEASE SHARE 93 Israeli doctors: Do not use Covid-19 vaccine on children - Israel National News https://t.co/oLaNyP0ZNW
lizoluwi,1058,941,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
SaraHaboubi1,7065,1861,2,0,@Ballydally3Mm https://t.co/slLMoYuEbB
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline, NYC https://t.co/G4lYiolTUb"
oGrandeAlberto,366,925,1,1,""" If the findings by IPC are genuine, then Pfizer vaccine is linked to more deaths in Israel than AstraZeneca’s in… https://t.co/N5XVBvCsNy"
serbretas,2675,100,21,0,"RT @BrianMteleSUR: Jair Bolsonaro loves death, as his genocidal policies against indigenous tribes and deliberate sabotage of Brazil's publ…"
GiethD,2294,1802,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
SaraHaboubi1,7065,1861,0,0,@Ramshaofficial https://t.co/slLMoYuEbB
Muslimah_MINA,135,149,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
bigpersonatalie,79,69,22,0,"RT @sarsouura_: Israel is targeting Gaza’s COVID testing labs, hospitals, the doctors in charge of COVID response, and main hospital roads…"
enasharkas,393,414,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
yasmeenshx,952,409,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
wordsforhome,466,304,22,0,"RT @sarsouura_: Israel is targeting Gaza’s COVID testing labs, hospitals, the doctors in charge of COVID response, and main hospital roads…"
AShihipar,3236,1212,0,4,*plenty* of y'all were saying noun-verb-israel a few months ago about their vaccine rollout. now it's silence? what… https://t.co/WAQQYjLoRq
laithkaylani,2775,1624,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
ManarAlafeshat,497,286,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
